ID	gene	h0_alpha	h0_sigma2	h0_theta	h1_alpha	h1_sigma2	h1_theta0	h1_theta1	h0	h1	LR	p	q	signif
37	38	114.51071	2691.1018	10.512669	151.65668	3281.3037	10.979768753051758	8.525331497192383	336.01965	328.0224	7.9972534	0.0046848359113309535	0.46848359113309535	False
17	18	128.30559	2616.173	9.670058	167.12126	3206.6072	10.0423002243042	8.089055061340332	322.17145	316.38605	5.7854004	0.016159816648864123	0.8079908324432061	False
83	84	127.05786	2631.472	9.895358	161.69531	3231.257	10.188909530639648	8.645295143127441	323.78986	320.29224	3.4976196	0.06145710413696681	1.0	False
94	95	109.6533	2728.4766	10.573	138.94165	3344.7432	10.259761810302734	11.891219139099121	341.6199	338.36243	3.2574768	0.07109844897372275	1.0	False
61	62	121.76627	2595.8516	9.5690365	157.11458	3242.7043	9.851449966430664	8.37228012084961	326.54034	323.43573	3.1046143	0.0780707234710647	1.0	False
60	61	133.0122	2611.7227	10.065608	167.66501	3208.1396	10.310308456420898	9.024827003479004	318.6324	316.07584	2.556549	0.10983810805240735	1.0	False
43	44	127.54896	2618.7737	9.505535	161.48265	3229.0278	9.75428295135498	8.455385208129883	322.87006	320.3743	2.495758	0.11415339946353376	1.0	False
30	31	139.81418	2583.852	9.642582	175.94786	3173.1116	9.412742614746094	10.622838973999023	312.74475	310.34555	2.3992004	0.12139728373423264	1.0	False
4	5	117.541626	2667.6226	9.878161	148.54906	3290.0122	9.62838363647461	10.942033767700195	332.59814	330.28003	2.3181152	0.12787488451457885	1.0	False
79	80	113.217316	2702.6584	10.353883	142.48517	3323.4678	10.0994873046875	11.432435989379883	337.58124	335.33014	2.2510986	0.13351957863988784	1.0	False
13	14	112.46891	2739.8425	10.109116	139.97218	3344.6123	10.345775604248047	9.103745460510254	339.56595	337.64362	1.9223328	0.16559972585012395	1.0	False
74	75	126.51358	2619.531	9.752658	159.53297	3238.9248	9.538497924804688	10.677653312683105	323.7484	321.85986	1.8885498	0.16936558001372348	1.0	False
3	4	143.86417	2568.4036	9.822916	179.98776	3156.1316	10.01718521118164	8.996439933776855	309.37253	307.6178	1.7547302	0.18528318060701066	1.0	False
40	41	128.60422	2621.269	9.838836	161.27168	3233.2957	10.037439346313477	8.996698379516602	322.2242	320.6296	1.5946045	0.20666951195052574	1.0	False
91	92	144.74771	2563.077	9.364934	180.78412	3152.6548	9.546354293823242	8.58981704711914	308.60852	307.05832	1.5502014	0.2131057088812479	1.0	False
16	17	120.78561	2675.708	10.0854025	150.6545	3284.3474	9.88383960723877	10.948593139648438	330.2972	328.76056	1.5366516	0.2151168950170912	1.0	False
15	16	136.355	2594.3662	9.733478	170.42928	3195.6963	9.551606178283691	10.50875186920166	315.56345	314.1121	1.451355	0.2283106588349516	1.0	False
98	99	128.11897	2737.327	9.412328	156.0814	3287.2456	9.22286319732666	10.213614463806152	326.79453	325.40158	1.3929443	0.23790850047183842	1.0	False
44	45	137.94278	2595.6604	9.771136	171.95714	3190.483	9.947067260742188	9.0287446975708	314.4465	313.082	1.364502	0.24275877508211197	1.0	False
8	9	123.05762	2648.374	10.597128	153.69371	3265.803	10.776397705078125	9.83716869354248	327.4871	326.25238	1.2347107	0.2664928725819141	1.0	False
59	60	118.38177	2594.2808	9.9906845	150.6659	3259.1614	9.811355590820312	10.758279800415039	329.20593	327.98276	1.223175	0.2687384462504173	1.0	False
93	94	125.919395	2638.483	10.079888	157.11948	3251.7197	10.252301216125488	9.346817016601562	324.8745	323.69806	1.1764526	0.2780793531651784	1.0	False
21	22	115.479164	2695.5107	10.365365	143.75497	3316.0913	10.188862800598145	11.107132911682129	335.33395	334.2434	1.0905457	0.2963503411503102	1.0	False
56	57	112.56145	2709.4038	10.066023	140.10712	3334.5156	10.239734649658203	9.322175025939941	338.3393	337.28204	1.057251	0.30384301185600193	1.0	False
10	11	138.01158	2588.9053	9.427233	171.95435	3189.497	9.270740509033203	10.07865047454834	314.11838	313.0747	1.0436707	0.30696930887664586	1.0	False
55	56	116.68277	2669.4407	10.122249	145.76237	3302.9138	9.960481643676758	10.808554649353027	333.38654	332.4414	0.9451294	0.33096217449383647	1.0	False
36	37	114.28092	2683.5908	9.956109	142.51431	3316.9863	9.806124687194824	10.595129013061523	335.90195	335.10883	0.79312134	0.3731579671561853	1.0	False
66	67	105.37988	2730.6646	9.598071	131.36867	3376.1587	9.44742202758789	10.240158081054688	345.44977	344.7227	0.7270813	0.3938308921871104	1.0	False
26	27	120.47674	2642.635	10.202385	150.55666	3276.9978	10.34312915802002	9.611628532409668	329.3261	328.60187	0.72424316	0.39475559166518304	1.0	False
7	8	99.003334	2782.9702	10.068029	122.69451	3426.2197	9.918656349182129	10.703340530395508	353.43695	352.77762	0.6593323	0.4167957741685364	1.0	False
11	12	128.78705	2634.6294	9.863202	159.6796	3243.005	9.734838485717773	10.403656005859375	322.54962	321.8928	0.65682983	0.4176813670449364	1.0	False
63	64	113.00564	2690.1382	9.826854	140.6731	3324.9414	9.691031455993652	10.403985023498535	337.22342	336.5844	0.63900757	0.42407039964597315	1.0	False
85	86	133.26671	2610.8606	9.921051	165.43983	3217.3806	10.043204307556152	9.40808391571045	318.3458	317.72125	0.62454224	0.429364353721439	1.0	False
46	47	111.33044	2732.2642	10.176752	137.48373	3353.5933	10.041410446166992	10.75247859954834	340.2705	339.6461	0.62442017	0.4294094515953968	1.0	False
29	30	146.17577	2561.064	10.163194	181.08466	3151.6921	10.04943561553955	10.648661613464355	307.56842	306.9513	0.61712646	0.4321171182007453	1.0	False
71	72	118.19681	2671.895	10.214941	146.86827	3297.897	10.085662841796875	10.758612632751465	332.23224	331.6388	0.5934448	0.44109010969912865	1.0	False
25	26	102.60429	2757.3127	10.660486	127.173515	3400.192	10.527264595031738	11.213231086730957	349.04553	348.5201	0.52542114	0.46853829347705445	1.0	False
9	10	147.74455	2550.786	9.669833	182.98575	3143.1763	9.566546440124512	10.105876922607422	306.12613	305.61658	0.509552	0.4753328553355646	1.0	False
18	19	144.37665	2560.7742	9.744101	178.99297	3159.8513	9.6397066116333	10.18846607208252	308.71176	308.20514	0.5066223	0.47660469736628386	1.0	False
77	78	121.85191	2650.106	9.897749	151.25037	3272.5881	9.785032272338867	10.376771926879883	328.483	328.00073	0.4822693	0.48739621692603063	1.0	False
88	89	131.17477	2623.486	10.272279	162.38348	3230.8389	10.164764404296875	10.731201171875	320.37253	319.89172	0.48080444	0.4880581626354963	1.0	False
48	49	122.4507	2658.8547	9.961107	151.7249	3278.2046	9.84978199005127	10.42833137512207	328.3565	327.88696	0.46954346	0.4931972746490184	1.0	False
99	100	124.88718	2642.7805	9.989021	154.83527	3261.9033	10.094023704528809	9.540811538696289	325.8864	325.45142	0.43499756	0.5095468560877867	1.0	False
87	88	126.901375	2649.4336	9.807732	156.63626	3257.6729	9.90971565246582	9.377704620361328	324.5747	324.165	0.4096985	0.522122581453762	1.0	False
69	70	139.93	2584.45	9.843543	173.19373	3184.6462	9.935044288635254	9.45858383178711	312.6375	312.26868	0.36883545	0.5436397333307468	1.0	False
49	50	146.82344	2556.6687	10.555518	181.53342	3149.7556	10.642391204833984	10.188899040222168	306.95526	306.6003	0.35494995	0.5513243691476541	1.0	False
76	77	128.02222	2632.5264	9.900002	158.42316	3247.1333	9.807659149169922	10.295257568359375	323.07794	322.73068	0.34725952	0.5556685630936098	1.0	False
39	40	111.03363	2710.6333	10.045561	137.56378	3344.8162	10.1439208984375	9.619463920593262	339.65662	339.3198	0.3368225	0.5616690969790474	1.0	False
52	53	128.99423	2638.45	9.92119	159.34326	3245.006	10.011310577392578	9.538392066955566	322.52045	322.1919	0.32855225	0.566512824121677	1.0	False
96	97	143.06053	2571.3809	10.02952	177.00296	3168.5544	9.947491645812988	10.380757331848145	309.9915	309.68253	0.30895996	0.5783190971310477	1.0	False
84	85	140.21558	2582.0684	9.239919	173.36516	3183.939	9.320523262023926	8.888456344604492	312.43845	312.13385	0.30459595	0.581015417564109	1.0	False
57	58	134.7099	2607.305	9.650088	166.55327	3213.1863	9.568520545959473	9.998249053955078	317.16406	316.87665	0.28741455	0.5918821305430879	1.0	False
38	39	145.36897	2560.931	10.060972	179.80191	3156.5508	9.986029624938965	10.377336502075195	308.03485	307.77563	0.2592163	0.6106590731071484	1.0	False
80	81	119.750206	2672.4954	10.2716675	148.00964	3293.7544	10.352996826171875	9.9182767868042	330.97693	330.72263	0.25430298	0.6140613833017117	1.0	False
92	93	130.46077	2626.4604	9.958033	161.11665	3236.347	10.030877113342285	9.650084495544434	321.03687	320.8175	0.21936035	0.6395277311415355	1.0	False
45	46	137.37054	2595.8572	9.757614	169.6535	3200.0146	9.826643943786621	9.458292961120605	314.93475	314.72	0.2147522	0.6430679069774401	1.0	False
50	51	136.77928	2595.6172	10.200794	169.00154	3202.0046	10.132102966308594	10.486565589904785	315.3073	315.1103	0.19702148	0.6571358362698811	1.0	False
68	69	132.83133	2612.1245	10.247037	164.16687	3222.6016	10.311784744262695	9.970813751220703	318.7753	318.59958	0.17572021	0.675077315786353	1.0	False
81	82	127.65673	2634.1985	10.291303	157.78275	3249.934	10.355006217956543	10.025177955627441	323.34573	323.18845	0.1572876	0.6916661368761767	1.0	False
5	6	115.63965	2699.2607	10.100986	142.58208	3322.0579	10.035321235656738	10.370213508605957	335.34744	335.19925	0.14819336	0.700267861818739	1.0	False
53	54	114.61673	2664.2966	10.182853	142.63376	3310.0242	10.118812561035156	10.458864212036133	334.94427	334.8007	0.1435852	0.7047425305004964	1.0	False
62	63	136.27867	2598.9326	10.411415	168.40916	3204.87	10.356746673583984	10.649221420288086	315.76254	315.62918	0.13336182	0.7149715442802959	1.0	False
78	79	128.9259	2622.9941	10.004053	159.53993	3241.0476	9.94753360748291	10.243511199951172	322.06976	321.94394	0.12582397	0.722801799240081	1.0	False
