ID	gene	h0_alpha	h0_sigma2	h0_theta	h1_alpha	h1_sigma2	h1_theta0	h1_theta1	h0	h1	LR	p	q	signif
62	63	136.27867	2598.9326	10.411415	154.95747	2820.0522	10.732426643371582	9.052578926086426	315.76254	311.22702	4.5355225	0.0331983213823972	0.9733784711628586	False
41	42	126.88124	2728.0833	9.529246	140.35306	2902.9846	9.83889102935791	8.211158752441406	327.41327	323.6454	3.7678833	0.05224570891252045	0.9733784711628586	False
19	20	117.13962	2644.5	9.894028	132.31746	2910.5117	9.635000228881836	10.999337196350098	332.09442	329.5932	2.5012207	0.11375809234000467	0.9733784711628586	False
26	27	120.47674	2642.635	10.202385	134.85237	2884.184	10.457221984863281	9.126087188720703	329.3261	326.88193	2.4441833	0.11796126238389171	0.9733784711628586	False
61	62	121.76627	2595.8516	9.5690365	132.58083	2761.146	9.328325271606445	10.59404182434082	326.54034	324.2691	2.2712402	0.1317943949445639	0.9733784711628586	False
37	38	114.51071	2691.1018	10.512669	127.72042	2939.4297	10.750121116638184	9.49941635131836	336.01965	334.00378	2.0158691	0.15566211022702725	0.9733784711628586	False
90	91	125.384056	2637.4478	9.790468	139.4136	2880.5007	9.583535194396973	10.672994613647461	325.2532	323.54297	1.7102356	0.19095480601650094	0.9733784711628586	False
72	73	109.70603	2728.8687	10.086332	121.43291	2976.9968	10.297755241394043	9.18691635131836	341.58072	340.0843	1.4964294	0.22122156875476695	0.9733784711628586	False
25	26	102.60429	2757.3127	10.660486	113.58493	3012.2314	10.450560569763184	11.539092063903809	349.04553	347.7171	1.3284302	0.24908468322970012	0.9733784711628586	False
64	65	127.10547	2636.2266	9.667897	140.58617	2881.3057	9.501692771911621	10.378928184509277	323.87808	322.7608	1.117279	0.29050509951487014	0.9733784711628586	False
18	19	144.37665	2560.7742	9.744101	159.46321	2800.361	9.602334976196289	10.3499116897583	308.71176	307.76578	0.9459839	0.33074367552416983	0.9733784711628586	False
49	50	146.82344	2556.6687	10.555518	161.77878	2792.4812	10.694993019104004	9.971868515014648	306.95526	306.05496	0.9002991	0.342701531547022	0.9733784711628586	False
84	85	140.21558	2582.0684	9.239919	154.63669	2821.6296	9.099055290222168	9.836411476135254	312.43845	311.55148	0.8869629	0.3463016648790376	0.9733784711628586	False
43	44	127.54896	2618.7737	9.505535	140.91005	2865.6853	9.360025405883789	10.133543014526367	322.87006	321.9947	0.8753662	0.34947398574518396	0.9733784711628586	False
38	39	145.36897	2560.931	10.060972	160.31383	2797.9731	10.197063446044922	9.485672950744629	308.03485	307.17224	0.86260986	0.3530093691102095	0.9733784711628586	False
97	98	114.82519	2688.6895	10.24245	126.76641	2942.656	10.391666412353516	9.593554496765137	335.6667	334.8462	0.8204956	0.3650353022968087	0.9733784711628586	False
83	84	127.05786	2631.472	9.895358	140.1836	2880.3066	10.037679672241211	9.291762351989746	323.78986	322.98975	0.80010986	0.3710605242397286	0.9733784711628586	False
22	23	116.84141	2697.0452	9.342608	128.48552	2941.6628	9.19406795501709	9.97159194946289	334.292	333.5071	0.7848816	0.3756523210190953	0.9733784711628586	False
99	100	124.88718	2642.7805	9.989021	137.40192	2887.467	9.85235595703125	10.56750774383545	325.8864	325.16653	0.71987915	0.39618355287218276	0.9733784711628586	False
7	8	99.003334	2782.9702	10.068029	109.00737	3041.6787	10.220292091369629	9.41736888885498	353.43695	352.74582	0.6911316	0.4057797509158606	0.9733784711628586	False
