ID	gene	h0_alpha	h0_sigma2	h0_theta	h1_alpha	h1_sigma2	h1_theta0	h1_theta1	h0	h1	LR	p	q	signif
86	87	629.6628	898.74915	0.59460276	1736.0308	758.21216	0.42965421080589294	1.6099252700805664	276.8689	255.73071	21.138184	4.273280158839654e-06	0.0004273280158839654	True
94	95	148.19693	441.68704	0.6536202	411.01398	467.9686	0.49847277998924255	1.8526008129119873	278.88327	259.82385	19.059418	1.2671090304450239e-05	0.0006335545152225119	True
27	28	553.8166	633.90955	0.9423993	934.1835	640.78784	0.7517063617706299	1.91659414768219	289.1735	275.071	14.102478	0.00017311556809773698	0.004355643694264888	True
39	40	1006.3212	3325.9229	0.6733191	1269.211	2665.2888	0.5122767686843872	1.7279561758041382	280.49963	266.40918	14.090454	0.00017422574777059552	0.004355643694264888	True
42	43	185.52174	822.57117	0.3727273	957.2467	2264.4785	0.28541648387908936	1.274025321006775	258.95917	245.7951	13.1640625	0.0002853695245783605	0.00570739049156721	True
84	85	67.49491	153.0813	0.72466165	167.3536	199.09853	0.5878972411155701	1.6251957416534424	284.37888	272.35474	12.024139	0.0005251594084506594	0.008752656807510991	True
44	45	456.82147	478.7669	0.8348589	688.9121	315.44275	0.6867782473564148	1.6552115678787231	287.62863	276.4911	11.137543	0.0008459788467638507	0.012085412096626438	True
7	8	225.9995	427.3064	0.5233437	360.89673	439.5023	0.41592150926589966	1.2142322063446045	271.6774	261.80222	9.875183	0.0016752292480815	0.02094036560101875	True
49	50	1690.1664	3171.16	0.8641111	1905.4838	1836.8524	0.7296868562698364	1.6837191581726074	287.08966	277.5259	9.563751	0.0019845715486652704	0.02182721741765481	True
33	34	242.52237	472.51813	0.75239563	381.83734	391.93884	0.6308072209358215	1.538860559463501	284.65497	275.2658	9.38916	0.002182721741765481	0.02182721741765481	True
68	69	975.47266	1582.9807	0.787863	1307.6891	977.05896	0.6626940369606018	1.5584630966186523	286.42804	277.28943	9.138611	0.0025027104839611125	0.022751913490555567	True
95	96	540.2865	775.99493	1.072695	716.8951	645.8003	0.930621862411499	1.8476829528808594	285.9428	278.59967	7.3431396	0.006731916140721439	0.05609930117267866	False
80	81	144.87215	226.62314	0.73103553	215.52464	164.60834	0.6316123008728027	1.370284080505371	284.76013	277.643	7.1171265	0.00763509859552558	0.058731527657889075	False
38	39	1469.3754	2683.9893	0.78755176	1685.5833	1731.2544	0.6780589818954468	1.4416810274124146	285.7537	278.9844	6.769287	0.009273987229337477	0.06565245115907516	False
98	99	528.65393	401.82895	0.6756742	790.22577	353.4363	0.5709872245788574	1.211850881576538	281.7384	275.15482	6.5835876	0.010292324381766083	0.06565245115907516	False
52	53	848.2556	915.52496	0.8950028	1100.4062	910.0234	0.7547814846038818	1.5187147855758667	289.17047	282.63254	6.5379333	0.010559795290041696	0.06565245115907516	False
35	36	436.17358	727.80945	0.6609536	745.6732	856.6878	0.5631070733070374	1.2374873161315918	281.8103	275.3708	6.439514	0.011160916697042778	0.06565245115907516	False
16	17	457.95224	603.6221	0.9095753	624.4326	474.0392	0.7945770025253296	1.5508748292922974	289.37378	283.08896	6.2848206	0.012177640743191942	0.06765355968439968	False
29	30	715.3289	894.7233	0.80890536	889.3144	806.5395	0.6947694420814514	1.3790838718414307	287.55133	281.57852	5.972809	0.01452812156699046	0.07646379772100242	False
83	84	1804.12	1462.7882	0.564454	2185.0144	945.484	0.4797694683074951	1.021952509880066	273.26898	267.447	5.821991	0.015827019821246235	0.07913509910623118	False
73	74	955.77045	1371.7577	0.57181925	1329.2239	1411.5344	0.47906380891799927	1.0376074314117432	275.88974	270.3244	5.565338	0.018319472008323956	0.08723558099201884	False
34	35	1390.978	2475.291	0.8767494	1657.4304	2425.6128	0.7566539645195007	1.4619762897491455	287.90594	282.74445	5.161499	0.023092957584473495	0.10183452754908572	False
3	4	322.00308	705.93536	0.69403803	440.4121	589.0022	0.6141944527626038	1.261752724647522	282.57468	277.5307	5.043976	0.024711711586551388	0.10183452754908572	False
81	82	316.2818	67.007614	0.61592317	401.80286	73.677826	0.5264832377433777	1.0168299674987793	275.76215	270.74628	5.015869	0.025116018105267313	0.10183452754908572	False
96	97	1212.676	2121.083	0.47774798	1462.4194	1173.4498	0.42491045594215393	0.9003546237945557	267.96545	263.0257	4.9397583	0.026245706461464957	0.10183452754908572	False
23	24	517.5101	545.39764	0.5531394	605.5178	498.29385	0.4707200229167938	0.9805073738098145	272.94366	268.04257	4.9010925	0.026839709910420728	0.10183452754908572	False
62	63	1507.2681	902.2213	0.69078237	1812.4125	1083.2303	0.5939991474151611	1.1370915174484253	282.6062	277.74677	4.859436	0.027495322438253145	0.10183452754908572	False
0	1	375.2794	640.8147	0.50092196	447.55173	681.4042	0.41891252994537354	0.9289799332618713	269.47562	264.92557	4.550049	0.032917807663450094	0.11756359879803603	False
