ID	gene	h0_alpha	h0_sigma2	h0_theta	h1_alpha	h1_sigma2	h1_theta0	h1_theta1	h0	h1	LR	p	q	signif
92	93	101.99502	11564.65	0.0047680205	115.780106	12592.555	0.006661141291260719	4.920568244415335e-06	488.68832	484.6677	4.02063	0.044946923971936226	0.9893939091653936	False
33	34	101.63645	11620.706	0.0017080014	116.32213	12860.823	0.001273467787541449	0.5876678228378296	489.52887	486.3597	3.169159	0.07504108063575465	0.9893939091653936	False
57	58	101.82142	11548.11	0.0026775193	114.64556	12652.693	0.0020481811370700598	0.532228946685791	488.69232	486.07574	2.6165771	0.10575233608686108	0.9893939091653936	False
87	88	105.94831	11556.284	0.0005463007	118.3902	12608.599	0.00042403952102176845	0.0902414321899414	484.93744	482.60846	2.3289795	0.12698510222916037	0.9893939091653936	False
91	92	100.94317	11314.858	0.0032521626	113.2352	12433.857	0.004107676446437836	2.8202452085679397e-05	487.4101	485.5034	1.9067078	0.16732942462327727	0.9893939091653936	False
2	3	100.334335	11505.698	0.0020261589	111.36463	12553.309	0.002521055517718196	2.4268230845336802e-05	489.7254	488.10028	1.6251221	0.2023790644874125	0.9893939091653936	False
3	4	100.05498	11336.1455	0.0017887205	109.04838	12160.304	0.0014562162104994059	0.11651549488306046	488.48715	486.99133	1.4958191	0.22131578527112128	0.9893939091653936	False
73	74	100.17712	11420.697	0.0021454748	110.00614	12347.333	0.0017458597430959344	0.133612260222435	489.11514	487.65005	1.4650879	0.22612231595026988	0.9893939091653936	False
60	61	107.30155	11230.755	0.0002561044	119.7136	12347.063	0.0003092755505349487	4.954896667186404e-06	480.88757	479.4737	1.4138794	0.23441345775148392	0.9893939091653936	False
30	31	99.59262	11459.9795	0.0015127845	109.63972	12431.578	0.001238212687894702	0.09036950767040253	490.0459	488.6386	1.4072876	0.23550718980563756	0.9893939091653936	False
22	23	100.11171	11642.901	0.0029150732	111.90343	12838.813	0.0023997800890356302	0.1538153886795044	491.20438	489.8653	1.3390808	0.24719613417532593	0.9893939091653936	False
98	99	102.82744	10887.997	0.0003588617	116.34716	12146.906	0.00029837703914381564	0.016409624367952347	481.9403	480.63177	1.3085327	0.252660487232065	0.9893939091653936	False
99	100	109.21788	11566.083	0.0004387818	120.374405	12583.156	0.0003659042704384774	0.018484055995941162	482.0663	480.8012	1.2651062	0.26068676483575126	0.9893939091653936	False
1	2	103.860504	11506.872	0.0018069508	114.7135	12548.762	0.0014968084869906306	0.07866363227367401	486.44876	485.20135	1.247406	0.26404849501746286	0.9893939091653936	False
49	50	104.628265	11567.089	0.0068728793	115.2645	12583.877	0.008213015273213387	0.00015677610645070672	486.27246	485.04105	1.2314148	0.26713207049926857	0.9893939091653936	False
47	48	100.571205	11560.43	0.0033222148	110.914314	12600.558	0.002769249025732279	0.13477741181850433	490.0344	488.86475	1.1696472	0.27947373980822254	0.9893939091653936	False
69	70	108.29957	11380.353	0.0004577982	118.4617	12299.122	0.00038530034362338483	0.01639663800597191	481.27853	480.11652	1.1620178	0.28104745464079994	0.9893939091653936	False
14	15	101.534294	11145.983	0.0022022757	110.09983	11941.46	0.0018441781867295504	0.07866241782903671	485.40427	484.28232	1.1219482	0.2894993334776841	0.9893939091653936	False
72	73	101.966896	11314.159	0.0037028454	110.686165	12133.722	0.003104908624663949	0.12990866601467133	486.43756	485.32483	1.1127319	0.2914888569241728	0.9893939091653936	False
9	10	102.65839	11522.289	0.0050222403	113.12731	12562.926	0.00594976544380188	0.00016017715097405016	487.67712	486.67117	1.0059509	0.3158748293831849	0.9893939091653936	False
38	39	102.108315	11476.619	0.0026159019	112.387184	12503.286	0.0022057420574128628	0.07867134362459183	487.81158	486.813	0.9985962	0.31765042703617796	0.9893939091653936	False
12	13	100.806885	11503.165	0.002978651	110.817314	12523.931	0.0025187202263623476	0.08816083520650864	489.3134	488.33694	0.9764404	0.3230791895901163	0.9893939091653936	False
21	22	104.12727	11480.572	0.0006901191	114.95438	12546.497	0.0008158070268109441	2.4562114049331285e-05	485.95642	484.9928	0.96362305	0.3262757386828934	0.9893939091653936	False
26	27	106.5172	11753.188	0.00052651955	116.223694	12722.064	0.0006138213793747127	2.4257768018287607e-05	486.11505	485.2967	0.8183594	0.3656602830609207	0.9893939091653936	False
18	19	107.346565	11622.405	0.00046823686	117.39617	12611.509	0.0005381896044127643	2.436697468510829e-05	484.22348	483.45685	0.7666321	0.38126096605572823	0.9893939091653936	False
52	53	101.26195	11630.76	0.0016339374	111.27057	12693.644	0.001420108717866242	0.028590736910700798	489.98535	489.29813	0.68722534	0.4071097512604708	0.9893939091653936	False
13	14	107.19031	11492.088	0.0005187607	117.4681	12506.534	0.000593951262999326	3.273875336162746e-05	483.2498	482.57147	0.6783142	0.41016782525029605	0.9893939091653936	False
42	43	106.76746	11369.507	0.014041343	118.08782	12487.174	0.016042860224843025	0.0008910490432754159	482.54837	481.8728	0.6755676	0.41111718707273637	0.9893939091653936	False
45	46	102.35158	11418.399	0.0023154048	112.883	12503.974	0.0026465565897524357	0.0001385754148941487	487.03845	486.36908	0.66937256	0.41327044719817185	0.9893939091653936	False
