gene	log2FC	p_value	q_value	signif
38	1.1925589	0.00042358706850614375	0.025775127473908876	True
42	1.4765713	0.000662834451076284	0.025775127473908876	True
89	0.9802849	0.0007732538242172663	0.025775127473908876	True
87	0.95223045	0.0036168330101508804	0.09042082525377201	False
84	0.7762491	0.01047052063157276	0.14957886616532512	False
1	0.8182575	0.023096077977033388	0.27929788319262777	False
88	0.91261667	0.025136809487336497	0.27929788319262777	False
58	0.65283763	0.041275512268100514	0.34354851330261466	False
78	0.6513403	0.0444490538733301	0.34354851330261466	False
73	0.6075058	0.05440732939042508	0.34354851330261466	False
72	0.6272363	0.058403247261444496	0.34354851330261466	False
18	0.6401756	0.07110917383527654	0.39505096575153636	False
70	0.67673904	0.07937390607280004	0.41775740038315806	False
66	0.4749262	0.1036535062883134	0.45920120446985996	False
85	0.59708333	0.1046938663229691	0.45920120446985996	False
8	0.5310381	0.11443428422737223	0.45920120446985996	False
41	0.6609629	0.11783509889971551	0.45920120446985996	False
69	0.5014515	0.12053459938171973	0.45920120446985996	False
63	0.48195538	0.1360422094138034	0.45920120446985996	False
16	0.47393164	0.13776036134095798	0.45920120446985996	False
59	0.48360068	0.15164822575297074	0.4632392256958056	False
34	0.48846048	0.15257956806413348	0.4632392256958056	False
53	0.44621563	0.19743430766248138	0.4845116497431697	False
44	0.3757414	0.23355459404150736	0.4966179747142612	False
23	0.36373436	0.2512524621913571	0.4966179747142612	False
50	0.37128758	0.26845491578962566	0.5131891553682582	False
97	0.4867677	0.2719902523451768	0.5131891553682582	False
25	0.32876614	0.2857143981922359	0.5248405756522501	False
95	0.4103531	0.28866231660873753	0.5248405756522501	False
15	0.3376178	0.3114238464355997	0.5463576253256136	False
56	0.42528808	0.32085122032279667	0.5531917591772357	False
43	0.32634908	0.3312724536779039	0.5614787350472948	False
46	0.30734807	0.34439563570471055	0.570045206189454	False
76	0.37250224	0.3477275757755669	0.570045206189454	False
77	0.2500762	0.47496389879904644	0.7539109504746768	False
6	0.19977742	0.49223388801312296	0.7620247995374257	False
