ID	gene	h0_alpha	h0_sigma2	h0_theta	h1_alpha	h1_sigma2	h1_theta0	h1_theta1	h0	h1	LR	p	q	signif
86	87	33.017307	3686.4724	0.0009359003	68.35053	6543.603	0.0002433197369100526	0.2647971510887146	487.12158	472.57187	14.549713	0.00013650943526632986	0.013650943526632986	True
39	40	69.84282	8216.679	0.001526964	76.53914	8062.4897	0.0004584365524351597	0.22586002945899963	492.53552	481.8554	10.680115	0.0010829334353676945	0.03839734275946083	True
42	43	18.358032	1980.6931	0.00023337302	70.30241	6700.5464	7.594095222884789e-05	0.026658108457922935	481.9826	472.0755	9.9071045	0.0016464194871178561	0.03839734275946083	True
27	28	26.178406	2899.632	0.009672921	38.48277	3840.9336	0.0031779881101101637	0.7925398945808411	486.16394	476.48373	9.680206	0.001862637147368118	0.03839734275946083	True
94	95	13.455044	1587.4156	0.0016251694	22.210888	2310.8381	0.0004646254819817841	0.24500736594200134	488.64465	479.1734	9.471252	0.0020871682601748542	0.03839734275946083	True
84	85	8.151164	967.80176	0.0021107467	13.072349	1324.0808	0.0005590323708020151	0.39035817980766296	482.90726	473.61707	9.290192	0.0023038405655676497	0.03839734275946083	True
7	8	16.654926	1838.6919	0.0006266451	22.406569	2256.897	0.00021258620836306363	0.049501530826091766	483.7605	476.15808	7.602417	0.005829010878141805	0.08327158397345434	False
44	45	21.953545	2448.045	0.0066179177	26.860376	2756.0	0.002377140801399946	0.39372533559799194	485.76782	478.45264	7.3151855	0.006837433930779069	0.08546792413473836	False
49	50	88.29422	10110.323	0.005969386	84.1783	8983.437	0.002310609444975853	0.2919424772262573	489.76514	483.0639	6.701233	0.0096346266871572	0.10705140763508	False
20	21	43.614964	4899.2407	0.002046569	44.317745	4682.787	0.0008388162241317332	0.08694061636924744	487.9441	482.0493	5.894806	0.015185603020868688	0.15185603020868688	False
52	53	36.997246	4118.6914	0.0073223864	45.71178	4807.577	0.0032070192974060774	0.2409939020872116	487.02087	481.62933	5.3915405	0.020234599219146165	0.18212800428784132	False
16	17	22.637728	2569.4465	0.007736464	26.458504	2829.341	0.0032166261225938797	0.26867204904556274	487.87695	482.6197	5.257263	0.021855360514540956	0.18212800428784132	False
0	1	23.600315	2561.864	0.0005137429	26.768206	2748.1763	0.00022128490672912449	0.017344074323773384	483.53412	478.48062	5.0534973	0.02457628473772222	0.18904834413632476	False
80	81	10.415674	1213.1455	0.002356774	12.571827	1363.8278	0.0009323977283202112	0.10695008188486099	484.69714	479.8827	4.814453	0.028222025518737426	0.1990339329113291	False
83	84	75.50976	8186.562	0.0009343622	82.491745	8497.348	0.0004287869669497013	0.02516394853591919	484.66986	479.95288	4.71698	0.029866152793081246	0.1990339329113291	False
5	6	32.086678	3690.2478	0.0010379616	34.515457	3786.953	0.00046774576185271144	0.029946530237793922	490.00104	485.52975	4.471283	0.03446910054969288	0.1990339329113291	False
68	69	48.839214	5570.6157	0.0038062572	52.648804	5737.1426	0.001758303726091981	0.09727388620376587	489.49838	485.11456	4.3838196	0.03628160679054748	0.1990339329113291	False
96	97	67.18319	7168.3135	0.0005095259	65.00861	6643.98	0.00024846434826031327	0.011122927069664001	483.05435	478.92593	4.128418	0.04216875525135677	0.1990339329113291	False
29	30	33.680588	3771.0002	0.004994675	38.187805	4093.722	0.0023713659029453993	0.11207011342048645	487.4636	483.40112	4.0624695	0.043846333991647946	0.1990339329113291	False
2	3	51.087547	5605.945	0.004251872	55.31492	5826.041	0.0020748053211718798	0.08696217834949493	485.75366	481.80814	3.9455261	0.04699615581329175	0.1990339329113291	False
69	70	22.16466	2486.7568	0.0031344157	26.792196	2864.7993	0.0014435837510973215	0.0738324522972107	486.51617	482.57272	3.943451	0.04705415727359252	0.1990339329113291	False
62	63	57.553596	6406.926	0.0019916643	69.816826	7462.7036	0.0009704759577289224	0.04145807400345802	487.17828	483.25024	3.9280396	0.047487272676025594	0.1990339329113291	False
79	80	21.591873	2463.954	0.0021448443	33.281666	3598.2402	0.0009881948353722692	0.05242840200662613	488.02228	484.1051	3.9171753	0.04779512344114267	0.1990339329113291	False
38	39	76.83516	8744.179	0.004097839	74.45552	8137.8604	0.0019826858770102262	0.08597562462091446	489.26288	485.39355	3.8693237	0.049176332476826734	0.1990339329113291	False
56	57	35.196026	4066.1672	0.002117888	41.024296	4548.3506	0.0010103050153702497	0.04676789790391922	490.54013	486.69055	3.8495789	0.04975848322783227	0.1990339329113291	False
9	10	33.434547	3733.5808	0.0027775958	37.02728	3973.2812	0.0013575482880696654	0.05603200942277908	487.17892	483.45807	3.7208557	0.05373682481554787	0.20668009544441487	False
25	26	18.401936	2018.9429	0.0005912132	24.05044	2522.4438	0.0012470579240471125	2.689938628464006e-05	483.6882	480.0443	3.6438904	0.0562752914296748	0.20842700529509184	False
23	24	26.078432	2854.746	0.0006655042	28.379877	2990.1243	0.00032939904485829175	0.012942744418978691	484.72946	481.1763	3.5531616	0.0594321075730988	0.2122575270467814	False
3	4	21.751112	2476.9695	0.0023077852	24.427412	2678.4265	0.0011384711833670735	0.045466989278793335	487.89777	484.5241	3.3736572	0.06624654233713634	0.22843635288667705	False
73	74	48.24193	5330.4595	0.0008706223	60.947105	6510.0137	0.00045125887845642865	0.013561960309743881	486.39722	483.18024	3.21698	0.07287797070533963	0.2360919371699534	False
33	34	17.07435	1972.71	0.0034264391	19.92765	2212.3992	0.0016160435043275356	0.0652780756354332	488.27206	485.06204	3.210022	0.07318850052268555	0.2360919371699534	False
