ID	gene	h0_alpha	h0_sigma2	h0_theta	h1_alpha	h1_sigma2	h1_theta0	h1_theta1	h0	h1	LR	p	q	signif
30	31	96.42273	2331.3193	10.440856	91.49075	2026.0929	9.922138214111328	12.570416450500488	338.70264	329.73987	8.962769	0.0027553702872447072	0.22483405369277953	False
77	78	115.90338	2262.8723	10.261352	116.68335	2096.8262	9.832720756530762	12.082618713378906	318.04053	309.96902	8.071503	0.004496681073855591	0.22483405369277953	False
25	26	110.66902	2288.469	10.283491	110.449524	2129.9346	9.878005981445312	11.997264862060547	323.64026	316.89877	6.7414856	0.009419615155678462	0.2638318961057762	False
81	82	92.847565	2338.383	10.782113	91.61682	2157.4692	10.343698501586914	12.650681495666504	342.61957	336.08054	6.539032	0.010553275844231047	0.2638318961057762	False
27	28	97.31784	2142.213	10.044672	97.75049	2020.5334	9.648653984069824	11.729879379272461	329.56943	323.49225	6.077179	0.013693927995261479	0.27386737653507154	False
1	2	112.279816	2255.4424	10.297029	111.096	2103.5288	9.927936553955078	11.865591049194336	320.777	315.02097	5.7560425	0.01643204259210429	0.27386737653507154	False
80	81	96.99608	2349.787	10.167959	96.779045	2215.66	9.774834632873535	11.835261344909668	338.91238	333.5198	5.392578	0.02022257128841265	0.2772907536087138	False
84	85	95.919235	2096.4744	10.060871	95.72905	1981.508	9.693199157714844	11.62022876739502	328.82153	323.59018	5.2313538	0.022183260288697104	0.2772907536087138	False
38	39	114.25831	2247.4902	10.407695	111.998116	2097.9485	10.076024055480957	11.811274528503418	318.6654	313.96872	4.696686	0.030220839178956016	0.3264031693252653	False
51	52	100.78417	2338.7705	10.162338	99.17679	2197.627	9.812874794006348	11.648326873779297	334.7975	330.35544	4.442047	0.03506417912135562	0.3264031693252653	False
97	98	109.47336	2264.5032	9.767698	107.13167	2118.0981	9.436942100524902	11.161589622497559	323.62946	319.2278	4.401642	0.03590434862577918	0.3264031693252653	False
28	29	101.54115	2170.5261	10.399653	99.58598	2048.941	10.093095779418945	11.700879096984863	326.7653	323.07904	3.6862488	0.05486287390696998	0.35464814174677256	False
57	58	114.248955	2255.3533	9.981455	110.8917	2109.3083	9.691204071044922	11.214339256286621	319.07642	315.49146	3.584961	0.05830478746590673	0.35464814174677256	False
8	9	97.56556	2319.499	9.663175	94.15008	2159.257	9.347318649291992	10.997204780578613	337.07626	333.5855	3.4907532	0.06171250188627897	0.35464814174677256	False
