ID	gene	h0_alpha	h0_sigma2	h0_theta	h1_alpha	h1_sigma2	h1_theta0	h1_theta1	h0	h1	LR	p	q	signif
15	16	31.746344	3647.0322	0.00080250564	45.50199	5002.5293	0.0005832715542055666	0.7091355919837952	489.747	485.65674	4.090271	0.0431307263169034	0.7513886663401111	False
7	8	26.90101	3103.0757	0.0012553822	46.476578	5111.674	0.0009572349954396486	0.8837972283363342	489.56024	485.75702	3.8032227	0.05115403870394697	0.7513886663401111	False
4	5	32.65743	3604.0857	0.0029435777	46.15407	4899.9336	0.0020959926769137383	1.114205002784729	485.92273	482.2605	3.6622314	0.05565904169585756	0.7513886663401111	False
71	72	28.034758	3190.293	0.001965956	46.180923	5053.2095	0.0014471332542598248	0.7874763011932373	488.4616	485.21817	3.2434387	0.07170998135303619	0.7513886663401111	False
74	75	73.25715	8282.523	0.0012485385	73.57842	8051.476	0.0009237390477210283	0.4794011116027832	488.68982	485.4521	3.237732	0.0719601921949703	0.7513886663401111	False
22	23	33.29299	3922.1826	0.00358436	47.22246	5372.876	0.0026720475871115923	1.0732810497283936	492.3767	489.2223	3.154419	0.0757216446450798	0.7513886663401111	False
47	48	29.366488	3322.755	0.0026127722	40.32449	4417.6294	0.001882545417174697	0.7551321387290955	488.0276	485.0649	2.962677	0.08520676237025782	0.7513886663401111	False
82	83	89.267296	9900.074	0.0019960501	100.39252	10834.999	0.0014869141159579158	0.5211604237556458	486.95718	484.0071	2.9500732	0.08587366612646463	0.7513886663401111	False
17	18	16.328508	1836.8146	0.0012521761	21.627144	2328.8784	0.0008753499132581055	0.5612327456474304	485.45346	482.53418	2.919281	0.08752685624208567	0.7513886663401111	False
65	66	26.689447	3026.0935	0.0025190022	40.23833	4404.484	0.0033163337502628565	5.222658728598617e-06	487.99115	485.07315	2.9179993	0.08759641382916517	0.7513886663401111	False
0	1	29.511667	3399.5186	0.001811456	44.056126	4905.5923	0.0013859827304258943	0.599702775478363	489.76846	486.85938	2.9090881	0.08808166318853261	0.7513886663401111	False
